Assemblage_Name	4-9341609-1603506	4-4-5098066	744980-1-4404794	9123698-3217927-3401419	4-1433075-4	5110216-1-8203755	3-1-2	3-1-1581086	5519439-0-3200726	8261016-1-8203755	744980-1-6748898	5519439-0-1	4-7855541-1193784	5461596-1-4	744980-1-1	7569541-3-0	4-3-0	4-8626638-0	2210370-3-3401419	4-3217927-3401419	5110216-1-2	3-0-5085226	6844233-2174153-4	5110216-1-2344719	3-1-3334216	3-1-8468412	744980-5105010-1	310269-4-4	679934-0-1	4-8253305-4	4-4-9920425	7017058-1-2	0-1-1	4-9225309-4707903	4-7609809-0	4-2264083-4	7017058-1-193398	4-6338347-0	4-8626638-2731849	6816379-1-1290604	5519439-4584530-1	5519439-9444447-6232222	0-0-1	1-2-7190323	4-3-234590	1815099-6593214-8690317	5519439-0-4286832	8633420-1-1	3-0-4805973	4-469361-0	3-0-5994893	1815099-94714-8690317	1-2-2	4-8616408-0	4-3330236-0	1-206093-2	7335779-0-3200726	3-1-4183610	4-9385915-0	3120157-1-4	4-3-1483752	6526674-1-4	4-2174153-4	3625092-1-8203755	2864756-1-2	0-1-1705097	7051187-3-3401419	0-680779-5492773	7544156-1-1	2571331-1-2	8849947-0-4805973	5519439-0-64052	8965373-9167021-4	4-9225309-8690317	7727282-1-193398	4830524-1-2	3199656-9225309-8690317	7727282-9351737-193398	0-3304823-877520	4-3-3401419	1-614485-2	4-9189257-1193784	8479372-0-3200726	7409253-1-1	4768411-4-4	3-4782524-4805973	7017058-1-7170717	5519439-0-6232222	4-3-5347251	3-8397547-2	5251911-1-1	4-1-4	744980-910668-1	5110216-1016606-2	666985-1-2	1428228-0-3234271	5519439-0-6406378	5519439-0-6931050	1815099-9225309-8690317	764347-3-3401419	4-9167021-1193784	5110216-1016606-6502725	2342318-1-1	5519439-0-5439998	4-3-9160963	4-9225309-4	4-210461-4	3-1-1613950	0-7602622-1	4-8616408-1007091	0-2390572-1	4-4-4	4-9167021-4	4129616-0-3200726	7017058-6946270-193398	744980-114172-1	0-1-1290604	5519439-0-8026760	8565870-1-1
assemblage-483-276	0	0	0	0	0	0	53	0	20	0	0	0	0	0	35	0	6	0	0	0	24	0	0	0	0	0	0	0	0	0	0	14	50	7	0	0	14	0	0	0	0	5	0	14	0	0	0	0	13	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	13	0	0	0	28	0	0	0	5	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	15	0	0	0	0	0	64
assemblage-634-403	0	0	0	0	0	0	45	0	29	0	0	0	0	0	33	0	21	0	0	0	13	0	0	0	0	7	0	0	0	1	0	14	49	21	0	4	8	0	0	0	0	6	0	24	0	0	0	0	13	5	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	0	0	0	26	0	0	0	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	59	9	0	0	0	0	0	48
assemblage-565-418	0	0	0	6	0	7	56	0	39	0	0	0	0	0	10	0	37	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	105	0	0	0	3	0	0	0	0	0	0	12	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	30	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	70
assemblage-530-425	0	0	0	4	0	8	51	0	50	0	0	0	0	0	13	0	35	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	65	0	0	0	12	0	0	0	0	0	0	7	0	0	0	0	18	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	31	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	8	0	0	0	69
assemblage-456-495	0	0	0	10	0	15	38	0	32	0	0	0	0	0	13	0	39	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	83	0	0	0	7	0	0	0	0	0	0	13	0	0	0	0	17	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	74
assemblage-432-479	0	0	0	0	0	16	30	0	32	0	0	0	0	0	43	0	37	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	59	0	0	0	0	0	11	0	0	0	0	14	0	0	0	0	0	5	0	0	0	0	0	0	21	0	0	0	0	0	0	66
assemblage-494-372	0	0	0	0	0	31	14	0	37	0	0	0	0	0	65	0	43	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	61	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	47	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	46	0	0	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	61
assemblage-659-658	0	0	0	0	0	34	38	0	14	0	0	0	0	0	41	0	47	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	68	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	59	0	0	0	0	0	9	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	56
assemblage-577-441	0	0	0	0	0	28	42	0	22	0	0	0	0	0	76	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	18	0	23	0	0	0	0	0	21	0	0	0	0	0	0	27	0	0	0	0	4	0	43
assemblage-386-549	0	0	0	0	0	32	35	0	19	0	0	0	0	0	69	8	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	14	0	33	0	0	0	0	0	25	0	0	0	0	0	0	30	0	0	0	0	8	0	25
assemblage-380-571	0	0	0	0	0	28	33	0	34	0	0	0	0	0	65	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	33	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	11	0	33	0	0	0	0	0	17	0	0	0	0	0	0	25	0	0	0	0	6	0	23
assemblage-454-506	0	0	0	0	0	24	12	0	0	0	0	0	0	0	71	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	14	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	6	0	54
assemblage-555-586	0	0	0	0	0	46	6	0	0	0	0	0	0	0	82	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	8	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	54
assemblage-595-551	0	0	0	0	0	31	4	0	7	0	0	0	0	0	82	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	35	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	7	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	5	0	29
assemblage-609-260	0	0	0	0	0	26	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20	0	8	0	0	0	0	0	0	0	0	4	0	0	0	15	32	0	0	0	0	0	0	19	0	17	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	58	10	0	0	5	0	0	0	0	0	0	4	0	62	0	0	0	0	0	0	54
assemblage-495-537	0	0	0	0	0	23	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	36	0	0	0	0	0	0	21	0	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	52	13	0	0	12	0	0	0	0	0	0	6	0	67	0	0	0	0	0	0	63
assemblage-457-385	0	0	0	0	0	33	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0	25	0	21	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	24	0	0	8	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	56
assemblage-429-313	0	0	0	0	0	26	0	0	0	0	0	0	0	0	38	0	11	0	0	0	0	0	20	0	0	0	14	5	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	0	0	0	28	48	0	0	0	0	0	0	20	0	34	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	48	0	0	13	0	0	0	0	0	0	0	0	66	0	0	0	8	0	0	26
assemblage-504-605	0	0	0	0	0	30	0	0	0	0	0	0	0	0	41	0	6	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	29	39	0	0	0	0	0	0	24	0	50	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	49	0	0	17	0	0	0	0	0	0	0	0	52	0	0	0	10	0	0	36
assemblage-544-611	0	0	0	0	0	15	0	0	0	0	0	0	0	0	51	0	9	0	0	0	0	0	12	0	0	0	16	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	10	0	0	0	29	47	0	0	0	0	0	0	19	0	30	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	36	0	0	21	0	0	0	0	0	0	0	0	48	0	0	0	13	0	0	47
